"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1184,       -4.21308543,       -6.81858005,      -1.000223389,       -1.01340564,       2.660619674,       1.578525566
          0,           0,        1185,      -4.218446634,       -6.81932553,      -1.007781205,      -1.022386848,       2.653309505,         1.5791404
          0,           0,        1186,       -4.21525637,      -6.818395334,      -1.003890287,      -1.008774936,       2.658487807,       1.582769203
          0,           0,        1187,       -4.21722486,      -6.818740054,     -0.9995576667,      -1.004897656,       2.656413584,       1.593279194
          0,           0,        1188,      -4.216120279,      -6.818697965,      -1.002176609,      -1.001213242,       2.658099978,       1.590388178
          0,           0,        1189,      -4.208895594,      -6.817812907,     -0.9960010921,     -0.9684702923,       2.669865266,       1.588891481
          0,           0,        1190,      -4.207235974,      -6.818062296,     -0.9844967713,     -0.9767024516,       2.672742719,       1.588458207
          0,           0,        1191,       -4.21204806,      -6.819233398,     -0.9905589069,     -0.9915401653,       2.665122089,       1.580542626
          0,           0,        1192,      -4.214364228,          -6.81978,     -0.9999029553,     -0.9989277839,       2.662449026,       1.563992804
          0,           0,        1193,      -4.215094003,      -6.819965246,     -0.9991434285,      -1.007498859,       2.662123002,       1.557727469
          0,           0,        1194,      -4.216771775,      -6.820093151,      -1.001373132,      -1.006070099,       2.660705256,       1.562208357
          0,           0,        1195,      -4.210194987,      -6.819265246,     -0.9841847155,      -1.006706411,        2.67149782,       1.573664026
          0,           0,        1196,      -4.215370582,      -6.820319384,     -0.9963167193,      -1.000200676,       2.664676327,       1.570682759
          0,           0,        1197,      -4.211057925,      -6.820210483,     -0.9911377419,      -1.013102123,       2.671083134,       1.568934584
          0,           0,        1198,      -4.217162859,      -6.821567074,      -1.003296085,      -1.010492022,       2.663099354,       1.564588127
          0,           0,        1199,        -4.2157266,      -6.821378858,      -1.002375519,      -1.017689618,       2.665396734,       1.560125435
          0,           0,        1200,       -4.21630614,      -6.821467569,     -0.9977341627,      -1.020816949,       2.665454721,       1.557710661
          0,           0,        1201,      -4.211201222,      -6.820448506,     -0.9807049778,      -1.023036152,         2.6728003,       1.572032422
          0,           0,        1202,      -4.214796855,      -6.820793475,     -0.9832921197,       -1.01739454,       2.668118693,        1.58788708
          0,           0,        1203,       -4.21526316,      -6.821145655,     -0.9867291304,        -1.0199525,       2.667309749,       1.597169743
          0,           0,        1204,      -4.214301106,      -6.821180641,     -0.9889342661,      -1.014480229,        2.66842007,       1.599729349
          0,           0,        1205,      -4.214494895,      -6.819983157,      -0.992563066,      -1.013151604,       2.668313208,       1.588898172
          0,           0,        1206,      -4.213352777,      -6.820073926,     -0.9938871734,      -1.013266624,       2.669591936,       1.572053527
          0,           0,        1207,      -4.212195781,      -6.820405503,      -0.997113635,      -1.000288086,       2.671360937,       1.563495599
          0,           0,        1208,       -4.21095352,       -6.82030726,     -0.9850375925,       -1.00112062,       2.673136652,       1.571859833
          0,           0,        1209,      -4.214818667,       -6.82190459,     -0.9870523543,       -1.00691046,       2.666602863,       1.576282487
          0,           0,        1210,      -4.214609184,      -6.823099619,     -0.9867099809,      -1.009128221,       2.666486576,       1.574222344
          0,           0,        1211,      -4.215843985,      -6.824222409,     -0.9883984724,      -1.009188362,       2.665083356,       1.570830593
          0,           0,        1212,      -4.214491288,      -6.824663156,     -0.9887534292,       -1.00475244,       2.666156408,       1.580338067
          0,           0,        1213,      -4.214692835,      -6.824853322,     -0.9917908066,      -1.007420308,       2.665749348,        1.56985681
          0,           0,        1214,      -4.214602172,      -6.825610278,     -0.9884285543,      -1.007294037,       2.666416491,       1.557608838
          0,           0,        1215,      -4.215395686,      -6.826602336,     -0.9826439396,      -1.015075804,       2.665278739,       1.557111351
          0,           0,        1216,      -4.215730162,      -6.827584549,     -0.9801252567,      -1.018532807,       2.664957231,       1.556770173
          0,           0,        1217,      -4.214347999,      -6.828308784,     -0.9745588716,     -0.9997234684,       2.668411546,       1.560741532
          0,           0,        1218,       -4.21479451,      -6.829816164,     -0.9739131957,      -1.014380911,       2.666911462,       1.570406299
          0,           0,        1219,      -4.214120667,      -6.831008735,     -0.9693155686,      -1.014403561,       2.668166949,       1.577847984
          0,           0,        1220,      -4.209823182,      -6.831203203,     -0.9606860745,      -1.002450796,       2.674832785,       1.582851106
          0,           0,        1221,      -4.212771967,      -6.832300565,      -0.965128122,      -1.018482835,       2.670505537,        1.57609396
          0,           0,        1222,      -4.212309619,      -6.832504122,     -0.9663731217,      -1.012771761,       2.672026528,       1.565382596
          0,           0,        1223,      -4.212353423,       -6.83207278,     -0.9662646232,      -1.013985605,       2.672435234,       1.560196988
          0,           0,        1224,      -4.214323866,      -6.832736552,     -0.9686621229,      -1.015248785,       2.669876605,       1.541284862
          0,           0,        1225,      -4.212209522,      -6.832973706,     -0.9627071883,      -1.005302137,       2.673740522,       1.541916362
          0,           0,        1226,      -4.211259211,      -6.833328658,     -0.9622034155,     -0.9956147783,       2.675358688,       1.539628593
          0,           0,        1227,      -4.205527451,      -6.834099502,     -0.9571576139,     -0.9644815504,       2.684903233,       1.544619766
          0,           0,        1228,        -4.1975462,      -6.834622639,     -0.9536437035,     -0.9278950687,       2.697193955,       1.544962474
          0,           0,        1229,      -4.199123613,      -6.836381755,     -0.9573111565,     -0.9165248608,       2.696636204,       1.548073995
          0,           0,        1230,      -4.191449802,      -6.837157465,     -0.9437468624,       -0.87890866,         2.7094534,       1.557096926
          0,           0,        1231,      -4.200849106,      -6.840522855,     -0.9513129005,     -0.9171868426,       2.693940092,       1.573830369
          0,           0,        1232,      -4.201443065,      -6.842091177,     -0.9490493187,     -0.9289587302,       2.691321446,       1.572954864
          0,           0,        1233,      -4.203794538,      -6.844574286,     -0.9512413161,     -0.9429219506,       2.686820433,       1.567106086
          0,           0,        1234,      -4.207621799,      -6.847275015,     -0.9545702622,      -0.963896598,       2.680973636,       1.567242518
          0,           0,        1235,      -4.210189604,      -6.849021232,     -0.9553378583,     -0.9783682256,       2.677725372,       1.567816232
          0,           0,        1236,      -4.209903136,      -6.849762196,     -0.9546898879,     -0.9835507953,       2.677955706,       1.561006507
          0,           0,        1237,      -4.211741337,      -6.850042277,     -0.9546322492,     -0.9955808128,       2.675495064,       1.559967007
          0,           0,        1238,      -4.200490696,      -6.848282548,      -0.933203127,     -0.9600270847,       2.690625986,       1.549102872
